Latitude (decimal degrees):	52.546
Longitude (decimal degrees):	11.399
Elevation (m):	41
Radiation database:	PVGIS-SARAH2


Slope: 10 deg. 
Azimuth: 99 deg. 
Nominal power of the PV system (c-Si) (kWp):	1000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200316:2211,0.0,0.0,0.0,7.35,1.1,0.0
20200316:2311,0.0,0.0,0.0,6.79,1.17,0.0
20200317:0011,0.0,0.0,0.0,5.64,1.59,0.0
20200317:0111,0.0,0.0,0.0,5.2,1.66,0.0
20200317:0211,0.0,0.0,0.0,4.93,1.59,0.0
20200317:0311,0.0,0.0,0.0,4.75,1.38,0.0
20200317:0411,0.0,0.0,0.0,5.48,1.38,0.0
20200317:0511,0.0,0.0,0.0,5.65,1.59,0.0
20200317:0611,23790.0,41.51,6.12,5.87,1.79,0.0
20200317:0711,69080.0,97.29,14.85,7.67,1.86,0.0
20200317:0811,99940.0,132.71,22.79,9.25,2.48,0.0
20200317:0911,314840.0,398.98,29.38,10.43,3.03,0.0
20200317:1011,424970.0,518.69,34.0,11.53,3.24,0.0
20200317:1111,493800.0,596.61,36.05,12.34,3.66,0.0
20200317:1211,506540.0,611.19,35.2,12.95,3.86,0.0
20200317:1311,458630.0,554.43,31.58,13.22,3.72,0.0
20200317:1411,429420.0,521.62,25.73,13.27,3.66,0.0
20200317:1511,307630.0,381.57,18.28,13.04,3.45,0.0
20200317:1611,112830.0,155.52,9.82,12.46,2.69,0.0
20200317:1711,0.0,0.0,0.0,11.26,2.34,0.0
20200317:1811,0.0,0.0,0.0,10.01,2.28,0.0
20200317:1911,0.0,0.0,0.0,9.72,2.07,0.0
20200317:2011,0.0,0.0,0.0,9.39,2.14,0.0
20200317:2111,0.0,0.0,0.0,9.05,2.21,0.0
20200317:2211,0.0,0.0,0.0,8.45,2.34,0.0
20200317:2311,0.0,0.0,0.0,7.83,2.48,0.0
20200318:0011,0.0,0.0,0.0,7.34,2.55,0.0
20200318:0111,0.0,0.0,0.0,6.94,2.55,0.0
20200318:0211,0.0,0.0,0.0,6.61,2.48,0.0
20200318:0311,0.0,0.0,0.0,6.26,2.62,0.0
20200318:0411,0.0,0.0,0.0,6.09,2.76,0.0
20200318:0511,0.0,0.0,0.0,5.93,2.97,0.0
20200318:0611,23780.0,41.51,6.48,6.12,3.1,0.0
20200318:0711,82190.0,124.01,15.22,7.69,3.38,0.0
20200318:0811,178920.0,245.99,23.17,9.67,3.31,0.0
20200318:0911,291680.0,364.88,29.78,11.59,4.14,0.0
20200318:1011,383090.0,466.15,34.41,12.82,4.55,0.0
20200318:1111,469410.0,567.27,36.45,13.83,4.62,0.0
20200318:1211,491240.0,594.13,35.58,14.57,4.55,0.0
20200318:1311,482680.0,585.32,31.93,15.08,4.48,0.0
20200318:1411,407520.0,497.75,26.05,15.33,4.28,0.0
20200318:1511,285550.0,357.39,18.57,15.3,3.86,0.0
20200318:1611,158880.0,216.17,10.09,14.85,2.97,0.0
20200318:1711,0.0,0.0,0.0,13.57,2.55,0.0
20200318:1811,0.0,0.0,0.0,12.24,2.41,0.0
20200318:1911,0.0,0.0,0.0,11.96,2.41,0.0
20200318:2011,0.0,0.0,0.0,11.45,2.55,0.0
20200318:2111,0.0,0.0,0.0,10.94,2.55,0.0
20200318:2211,0.0,0.0,0.0,10.55,2.48,0.0
20200318:2311,0.0,0.0,0.0,10.31,2.34,0.0
20200319:0011,0.0,0.0,0.0,10.43,2.21,0.0
20200319:0111,0.0,0.0,0.0,10.41,2.14,0.0
20200319:0211,0.0,0.0,0.0,10.2,2.07,0.0
20200319:0311,0.0,0.0,0.0,10.02,2.14,0.0
20200319:0411,0.0,0.0,0.0,9.9,2.14,0.0
20200319:0511,0.0,0.0,0.0,9.82,2.14,0.0
20200319:0611,21810.0,39.53,6.84,9.78,2.07,0.0
20200319:0711,84450.0,118.78,15.59,10.4,2.0,0.0
20200319:0811,165490.0,214.39,23.55,10.95,2.14,0.0
20200319:0911,216550.0,270.17,30.17,11.25,2.28,0.0
20200319:1011,209850.0,261.57,34.81,11.56,2.0,0.0
20200319:1111,317190.0,388.36,36.85,12.47,2.34,0.0
20200319:1211,301620.0,369.96,35.95,12.73,2.28,0.0
20200319:1311,472240.0,575.93,32.28,12.87,2.14,0.0
20200319:1411,336250.0,410.64,26.37,12.57,2.28,0.0
20200319:1511,180580.0,227.83,18.86,11.57,2.69,0.0
20200319:1611,55540.0,82.25,10.37,10.26,2.83,0.0
20200319:1711,0.0,0.0,0.0,9.23,2.62,0.0
20200319:1811,0.0,0.0,0.0,8.44,2.34,0.0
20200319:1911,0.0,0.0,0.0,8.25,2.07,0.0
20200319:2011,0.0,0.0,0.0,8.05,1.72,0.0
20200319:2111,0.0,0.0,0.0,7.88,1.45,0.0
20200319:2211,0.0,0.0,0.0,7.74,1.38,0.0
20200319:2311,0.0,0.0,0.0,7.53,1.31,0.0
20200320:0011,0.0,0.0,0.0,7.24,1.45,0.0
20200320:0111,0.0,0.0,0.0,6.87,1.52,0.0
20200320:0211,0.0,0.0,0.0,6.71,1.59,0.0
20200320:0311,0.0,0.0,0.0,6.59,1.66,0.0
20200320:0411,0.0,0.0,0.0,6.5,1.86,0.0
20200320:0511,0.0,0.0,0.0,6.34,2.07,0.0
20200320:0611,13300.0,27.67,7.2,6.2,2.14,0.0
20200320:0711,38390.0,59.63,15.96,6.16,2.07,0.0
20200320:0811,55040.0,79.51,23.93,6.43,1.93,0.0
20200320:0911,62480.0,88.45,30.56,7.09,1.79,0.0
20200320:1011,52190.0,76.53,35.21,7.6,1.86,0.0
20200320:1111,70700.0,98.39,37.25,8.2,2.28,0.0
20200320:1211,65640.0,92.43,36.33,8.11,2.62,0.0
20200320:1311,80200.0,109.33,32.63,8.22,2.83,0.0
20200320:1411,94040.0,125.23,26.68,8.24,2.83,0.0
20200320:1511,85420.0,115.29,19.16,8.05,2.69,0.0
20200320:1611,64530.0,92.31,10.65,7.77,2.69,0.0
20200320:1711,0.0,0.0,0.0,7.3,2.76,0.0
20200320:1811,0.0,0.0,0.0,6.7,2.62,0.0
20200320:1911,0.0,0.0,0.0,6.39,2.76,0.0
20200320:2011,0.0,0.0,0.0,6.11,2.69,0.0
20200320:2111,0.0,0.0,0.0,5.96,2.69,0.0
20200320:2211,0.0,0.0,0.0,5.69,2.83,0.0
20200320:2311,0.0,0.0,0.0,5.19,3.1,0.0
20200321:0011,0.0,0.0,0.0,4.54,3.17,0.0
20200321:0111,0.0,0.0,0.0,3.83,3.03,0.0
20200321:0211,0.0,0.0,0.0,3.12,2.9,0.0
20200321:0311,0.0,0.0,0.0,2.71,2.97,0.0
20200321:0411,0.0,0.0,0.0,2.43,3.24,0.0
20200321:0511,0.0,0.0,0.0,2.23,3.45,0.0
20200321:0611,22700.0,39.53,7.57,2.18,3.45,0.0
20200321:0711,66380.0,128.23,16.33,2.99,3.79,0.0
20200321:0811,191940.0,237.19,24.31,3.67,4.55,0.0
20200321:0911,266210.0,316.58,30.96,4.6,5.31,0.0
20200321:1011,190420.0,230.74,35.61,5.33,5.1,0.0
20200321:1111,124690.0,158.02,37.64,5.83,5.1,0.0
20200321:1211,236720.0,282.72,36.71,5.91,5.1,0.0
20200321:1311,354500.0,414.41,32.98,6.05,4.9,0.0
20200321:1411,300230.0,354.05,27.0,6.31,4.69,0.0
20200321:1511,247690.0,297.3,19.45,6.15,4.41,0.0
20200321:1611,131880.0,171.71,10.92,5.84,4.14,0.0
20200321:1711,0.0,0.0,0.0,5.11,3.45,0.0
20200321:1811,0.0,0.0,0.0,4.03,3.31,0.0
20200321:1911,0.0,0.0,0.0,3.16,3.1,0.0
20200321:2011,0.0,0.0,0.0,2.63,3.31,0.0
20200321:2111,0.0,0.0,0.0,2.17,3.38,0.0
20200321:2211,0.0,0.0,0.0,1.56,3.24,0.0
20200321:2311,0.0,0.0,0.0,1.01,3.1,0.0
20200322:0011,0.0,0.0,0.0,0.52,3.03,0.0
20200322:0111,0.0,0.0,0.0,0.07,2.97,0.0
20200322:0211,0.0,0.0,0.0,-0.28,2.97,0.0
20200322:0311,0.0,0.0,0.0,-0.55,2.9,0.0
20200322:0411,0.0,0.0,0.0,-0.77,2.9,0.0
20200322:0511,0.0,0.0,0.0,-0.98,2.9,0.0
20200322:0611,24650.0,41.51,7.93,-0.91,2.9,0.0
20200322:0711,74220.0,135.91,16.7,-0.08,2.55,0.0
20200322:0811,220050.0,291.01,24.69,1.26,3.38,0.0
20200322:0911,368230.0,440.11,31.35,2.52,4.0,0.0
20200322:1011,471190.0,547.28,36.02,3.65,4.48,0.0
20200322:1111,561700.0,649.8,38.04,4.61,4.55,0.0
20200322:1211,568140.0,658.79,37.09,5.11,4.28,0.0
20200322:1311,565630.0,657.16,33.33,5.53,4.21,0.0
20200322:1411,498740.0,581.15,27.32,5.58,4.14,0.0
20200322:1511,387290.0,457.74,19.74,5.27,4.14,0.0
20200322:1611,214970.0,270.56,11.19,4.63,3.86,0.0
20200322:1711,0.0,0.0,0.0,3.65,3.17,0.0
20200322:1811,0.0,0.0,0.0,2.39,2.83,0.0
20200322:1911,0.0,0.0,0.0,1.84,2.76,0.0
20200322:2011,0.0,0.0,0.0,1.12,2.55,0.0
20200322:2111,0.0,0.0,0.0,0.44,2.41,0.0
20200322:2211,0.0,0.0,0.0,-0.15,2.28,0.0
20200322:2311,0.0,0.0,0.0,-0.55,2.34,0.0
20200323:0011,0.0,0.0,0.0,-0.85,2.41,0.0
20200323:0111,0.0,0.0,0.0,-1.12,2.48,0.0
20200323:0211,0.0,0.0,0.0,-1.38,2.34,0.0
20200323:0311,0.0,0.0,0.0,-1.65,2.28,0.0
20200323:0411,0.0,0.0,0.0,-1.91,2.21,0.0
20200323:0511,0.0,0.0,0.0,-2.14,2.14,0.0
20200323:0611,26380.0,43.49,8.29,-1.96,2.07,0.0
20200323:0711,82720.0,143.79,17.07,-0.93,2.07,0.0
20200323:0811,227060.0,296.42,25.08,0.64,2.55,0.0
20200323:0911,371440.0,442.97,31.75,2.1,3.24,0.0
20200323:1011,489880.0,569.43,36.42,3.0,3.66,0.0
20200323:1111,567560.0,657.93,38.44,3.75,3.59,0.0
20200323:1211,593650.0,690.5,37.47,4.36,3.38,0.0
20200323:1311,563590.0,657.6,33.67,4.78,3.1,0.0
20200323:1411,500230.0,585.88,27.63,4.9,2.83,0.0
20200323:1511,388450.0,460.54,20.03,4.73,2.76,0.0
20200323:1611,216100.0,271.7,11.47,4.07,2.21,0.0
20200323:1711,1490.0,8.94,2.44,2.36,2.14,0.0
20200323:1811,0.0,0.0,0.0,0.79,2.21,0.0
20200323:1911,0.0,0.0,0.0,0.71,2.21,0.0
20200323:2011,0.0,0.0,0.0,0.07,2.28,0.0
20200323:2111,0.0,0.0,0.0,-0.34,2.28,0.0
20200323:2211,0.0,0.0,0.0,-0.67,2.21,0.0
20200323:2311,0.0,0.0,0.0,-0.99,2.14,0.0
20200324:0011,0.0,0.0,0.0,-1.25,2.14,0.0
20200324:0111,0.0,0.0,0.0,-1.46,2.14,0.0
20200324:0211,0.0,0.0,0.0,-1.57,2.07,0.0
20200324:0311,0.0,0.0,0.0,-1.91,1.93,0.0
20200324:0411,0.0,0.0,0.0,-2.22,1.93,0.0
20200324:0511,0.0,0.0,0.0,-2.4,2.07,0.0
20200324:0611,29660.0,47.44,8.66,-1.98,2.14,0.0
20200324:0711,88210.0,149.61,17.44,-0.58,1.86,0.0
20200324:0811,232950.0,302.18,25.46,1.14,2.55,0.0
20200324:0911,374440.0,447.58,32.14,2.8,2.9,0.0
20200324:1011,482130.0,563.4,36.82,3.99,3.38,0.0
20200324:1111,551550.0,643.2,38.84,4.88,3.45,0.0
20200324:1211,572110.0,668.31,37.84,5.6,3.52,0.0
20200324:1311,544630.0,637.71,34.02,6.07,3.38,0.0
20200324:1411,481500.0,565.55,27.94,6.22,3.17,0.0
20200324:1511,374960.0,446.19,20.31,6.0,2.9,0.0
20200324:1611,216300.0,272.27,11.74,5.15,2.28,0.0
20200324:1711,5940.0,17.67,2.7,3.07,2.41,0.0
20200324:1811,0.0,0.0,0.0,1.3,2.55,0.0
20200324:1911,0.0,0.0,0.0,1.26,2.41,0.0
20200324:2011,0.0,0.0,0.0,0.55,2.41,0.0
20200324:2111,0.0,0.0,0.0,0.09,2.48,0.0
20200324:2211,0.0,0.0,0.0,-0.24,2.48,0.0
20200324:2311,0.0,0.0,0.0,-0.52,2.55,0.0
20200325:0011,0.0,0.0,0.0,-0.82,2.48,0.0
20200325:0111,0.0,0.0,0.0,-1.2,2.21,0.0
20200325:0211,0.0,0.0,0.0,-1.56,2.14,0.0
20200325:0311,0.0,0.0,0.0,-1.74,2.28,0.0
20200325:0411,0.0,0.0,0.0,-1.88,2.34,0.0
20200325:0511,0.0,0.0,0.0,-2.04,2.28,0.0
20200325:0611,27990.0,45.46,9.02,-1.8,2.07,0.0
20200325:0711,90490.0,154.79,17.81,-0.01,2.21,0.0
20200325:0811,239920.0,311.23,25.84,1.61,2.69,0.0
20200325:0911,386210.0,461.74,32.54,3.06,2.9,0.0
20200325:1011,494290.0,578.52,37.22,4.26,3.24,0.0
20200325:1111,563430.0,657.43,39.23,5.23,3.59,0.0
20200325:1211,590320.0,689.9,38.22,5.99,3.72,0.0
20200325:1311,557670.0,652.41,34.36,6.5,3.79,0.0
20200325:1411,500450.0,586.53,28.25,6.67,3.79,0.0
20200325:1511,392600.0,465.79,20.6,6.54,3.72,0.0
20200325:1611,226080.0,283.73,12.01,5.99,3.03,0.0
20200325:1711,9430.0,23.79,2.97,4.56,2.9,0.0
20200325:1811,0.0,0.0,0.0,3.0,2.9,0.0
20200325:1911,0.0,0.0,0.0,3.23,3.24,0.0
20200325:2011,0.0,0.0,0.0,2.59,3.1,0.0
20200325:2111,0.0,0.0,0.0,1.92,2.97,0.0
20200325:2211,0.0,0.0,0.0,1.23,2.69,0.0
20200325:2311,0.0,0.0,0.0,0.61,2.48,0.0
20200326:0011,0.0,0.0,0.0,0.16,2.41,0.0
20200326:0111,0.0,0.0,0.0,-0.18,2.41,0.0
20200326:0211,0.0,0.0,0.0,-0.47,2.48,0.0
20200326:0311,0.0,0.0,0.0,-0.73,2.48,0.0
20200326:0411,0.0,0.0,0.0,-0.94,2.48,0.0
20200326:0511,0.0,0.0,0.0,-1.09,2.48,0.0
20200326:0611,33610.0,52.38,9.38,-0.78,2.48,0.0
20200326:0711,99190.0,160.74,18.18,0.78,2.48,0.0
20200326:0811,243270.0,313.63,26.22,2.43,3.1,0.0
20200326:0911,383200.0,457.97,32.93,4.07,3.24,0.0
20200326:1011,491100.0,577.2,37.62,5.59,3.38,0.0
20200326:1111,563360.0,661.48,39.63,6.83,3.66,0.0
20200326:1211,592770.0,697.24,38.59,7.72,3.86,0.0
20200326:1311,566470.0,666.65,34.7,8.3,4.07,0.0
20200326:1411,491960.0,580.08,28.56,8.56,4.14,0.0
20200326:1511,379490.0,453.19,20.89,8.51,4.07,0.0
20200326:1611,219140.0,276.79,12.28,8.03,3.45,0.0
20200326:1711,6810.0,19.07,3.23,6.81,3.03,0.0
20200326:1811,0.0,0.0,0.0,5.3,2.97,0.0
20200326:1911,0.0,0.0,0.0,5.32,3.03,0.0
20200326:2011,0.0,0.0,0.0,4.53,2.83,0.0
20200326:2111,0.0,0.0,0.0,3.81,2.62,0.0
20200326:2211,0.0,0.0,0.0,3.17,2.62,0.0
20200326:2311,0.0,0.0,0.0,2.68,2.55,0.0
20200327:0011,0.0,0.0,0.0,2.29,2.55,0.0
20200327:0111,0.0,0.0,0.0,2.0,2.55,0.0
20200327:0211,0.0,0.0,0.0,1.75,2.48,0.0
20200327:0311,0.0,0.0,0.0,1.52,2.55,0.0
20200327:0411,0.0,0.0,0.0,1.3,2.55,0.0
20200327:0511,0.0,0.0,0.0,1.1,2.55,0.0
20200327:0611,39880.0,60.29,9.74,1.4,2.48,0.0
20200327:0711,106040.0,165.36,18.55,3.66,2.34,0.0
20200327:0811,238550.0,308.77,26.6,6.03,2.76,0.0
20200327:0911,365470.0,444.92,33.32,8.32,2.9,0.0
20200327:1011,463450.0,557.64,38.02,10.36,3.03,0.0
20200327:1111,530130.0,638.67,40.02,11.88,3.24,0.0
20200327:1211,562600.0,680.17,38.96,12.97,3.38,0.0
20200327:1311,523380.0,633.72,35.04,13.64,3.45,0.0
20200327:1411,457540.0,554.86,28.87,13.91,3.52,0.0
20200327:1511,353680.0,433.55,21.17,13.72,3.59,0.0
20200327:1611,206290.0,266.87,12.55,13.05,3.17,0.0
20200327:1711,7800.0,20.84,3.5,11.48,3.03,0.0
20200327:1811,0.0,0.0,0.0,9.7,2.9,0.0
20200327:1911,0.0,0.0,0.0,9.32,2.97,0.0
20200327:2011,0.0,0.0,0.0,8.14,2.76,0.0
20200327:2111,0.0,0.0,0.0,7.0,2.55,0.0
20200327:2211,0.0,0.0,0.0,5.96,2.48,0.0
20200327:2311,0.0,0.0,0.0,5.02,2.41,0.0
20200328:0011,0.0,0.0,0.0,4.18,2.28,0.0
20200328:0111,0.0,0.0,0.0,3.41,2.21,0.0
20200328:0211,0.0,0.0,0.0,2.74,2.21,0.0
20200328:0311,0.0,0.0,0.0,2.15,2.14,0.0
20200328:0411,0.0,0.0,0.0,1.64,2.14,0.0
20200328:0511,0.0,0.0,0.0,1.21,2.14,0.0
20200328:0611,22370.0,39.9,10.1,1.46,2.07,0.0
20200328:0711,106730.0,171.56,18.91,3.4,1.93,0.0
20200328:0811,249600.0,323.52,26.98,5.63,2.21,0.0
20200328:0911,384580.0,468.91,33.71,7.82,2.21,0.0
20200328:1011,483790.0,583.28,38.42,9.77,2.41,0.0
20200328:1111,548310.0,662.24,40.42,11.27,2.69,0.0
20200328:1211,576560.0,697.64,39.34,12.21,2.97,0.0
20200328:1311,550310.0,665.59,35.38,12.64,3.1,0.0
20200328:1411,479200.0,578.56,29.18,12.65,3.31,0.0
20200328:1511,372090.0,452.89,21.45,12.35,3.45,0.0
20200328:1611,222070.0,283.94,12.81,11.7,3.17,0.0
20200328:1711,11190.0,26.4,3.76,10.38,2.55,0.0
20200328:1811,0.0,0.0,0.0,8.61,2.34,0.0
20200328:1911,0.0,0.0,0.0,7.58,2.41,0.0
20200328:2011,0.0,0.0,0.0,6.49,2.28,0.0
20200328:2111,0.0,0.0,0.0,5.75,2.07,0.0
20200328:2211,0.0,0.0,0.0,5.42,2.14,0.0
20200328:2311,0.0,0.0,0.0,5.22,2.41,0.0
20200329:0011,0.0,0.0,0.0,5.07,2.76,0.0
20200329:0111,0.0,0.0,0.0,4.66,2.9,0.0
20200329:0211,0.0,0.0,0.0,4.4,3.03,0.0
20200329:0311,0.0,0.0,0.0,3.89,3.24,0.0
20200329:0411,0.0,0.0,0.0,3.35,3.45,0.0
20200329:0511,0.0,0.0,0.0,2.78,3.45,0.0
20200329:0611,48610.0,71.86,10.46,2.95,3.38,0.0
20200329:0711,35600.0,55.66,19.28,3.78,4.41,0.0
20200329:0811,57580.0,81.5,27.35,3.97,4.97,0.0
20200329:0911,58590.0,82.49,34.1,3.54,5.45,0.0
20200329:1011,137020.0,169.95,38.82,3.07,4.48,0.0
20200329:1111,277760.0,323.55,40.81,2.76,6.0,0.0
20200329:1211,258950.0,302.72,39.71,2.5,5.52,0.0
20200329:1311,145430.0,178.9,35.72,2.75,4.83,0.0
20200329:1411,109940.0,140.13,29.49,3.45,5.24,0.0
20200329:1511,217810.0,258.71,21.73,3.36,5.17,0.0
20200329:1611,121170.0,154.87,13.08,3.67,5.03,0.0
20200329:1711,4210.0,13.91,4.02,3.34,4.48,0.0
20200329:1811,0.0,0.0,0.0,2.68,4.21,0.0
20200329:1911,0.0,0.0,0.0,1.83,3.72,0.0
20200329:2011,0.0,0.0,0.0,1.12,2.83,0.0
20200329:2111,0.0,0.0,0.0,0.3,2.0,0.0
20200329:2211,0.0,0.0,0.0,-0.5,2.0,0.0
20200329:2311,0.0,0.0,0.0,-1.01,2.07,0.0
20200330:0011,0.0,0.0,0.0,-1.36,2.14,0.0
20200330:0111,0.0,0.0,0.0,-1.62,2.07,0.0
20200330:0211,0.0,0.0,0.0,-1.87,1.79,0.0
20200330:0311,0.0,0.0,0.0,-2.13,1.72,0.0
20200330:0411,0.0,0.0,0.0,-2.39,1.79,0.0
20200330:0511,0.0,0.0,0.0,-2.59,2.0,0.0
20200330:0611,52570.0,75.34,10.82,-1.63,2.07,0.0
20200330:0711,124600.0,157.55,19.64,-0.5,2.9,0.0
20200330:0811,205550.0,246.05,27.73,0.83,3.59,0.0
20200330:0911,175900.0,211.94,34.49,1.86,3.93,0.0
20200330:1011,304900.0,354.85,39.22,2.28,4.0,0.0
20200330:1111,192610.0,231.51,41.2,3.21,4.07,0.0
20200330:1211,216430.0,258.59,40.08,3.86,3.86,0.0
20200330:1311,88850.0,117.28,36.06,4.36,3.72,0.0
20200330:1411,72980.0,99.39,29.79,4.35,3.03,0.0
20200330:1511,100890.0,131.08,22.01,4.67,2.9,0.0
20200330:1611,94260.0,124.68,13.34,4.29,1.79,0.0
20200330:1711,9290.0,22.31,4.28,3.34,1.93,0.0
20200330:1811,0.0,0.0,0.0,1.8,2.21,0.0
20200330:1911,0.0,0.0,0.0,1.25,1.59,0.0
20200330:2011,0.0,0.0,0.0,0.59,1.72,0.0
20200330:2111,0.0,0.0,0.0,0.06,1.93,0.0
20200330:2211,0.0,0.0,0.0,-0.46,2.07,0.0
20200330:2311,0.0,0.0,0.0,-0.87,2.21,0.0
20200331:0011,0.0,0.0,0.0,-1.3,2.14,0.0
20200331:0111,0.0,0.0,0.0,-1.73,2.07,0.0
20200331:0211,0.0,0.0,0.0,-2.14,2.0,0.0
20200331:0311,0.0,0.0,0.0,-2.46,1.93,0.0
20200331:0411,0.0,0.0,0.0,-2.66,1.86,0.0
20200331:0511,0.0,0.0,0.0,-2.96,1.79,0.0
20200331:0611,53970.0,78.45,11.17,-2.34,1.38,0.0
20200331:0711,142320.0,187.96,20.01,-0.37,1.17,0.0
20200331:0811,259810.0,319.08,28.1,1.4,1.38,0.0
20200331:0911,385450.0,456.93,34.88,2.8,1.79,0.0
20200331:1011,329460.0,388.66,39.61,3.63,1.79,0.0
20200331:1111,311560.0,370.0,41.59,4.17,1.24,0.0
20200331:1211,105950.0,137.15,40.44,4.47,1.03,0.0
20200331:1311,306250.0,364.03,36.39,4.53,1.1,0.0
20200331:1411,209340.0,253.06,30.1,4.4,1.24,0.0
20200331:1511,95870.0,125.66,22.29,4.44,1.31,0.0
20200331:1611,152020.0,191.7,13.61,4.22,1.31,0.0
20200331:1711,20580.0,39.17,4.54,3.8,0.83,0.0
20200331:1811,0.0,0.0,0.0,3.07,0.97,0.0
20200331:1911,0.0,0.0,0.0,1.86,1.59,0.0
20200331:2011,0.0,0.0,0.0,0.45,1.79,0.0
20200331:2111,0.0,0.0,0.0,-0.25,1.93,0.0
20200331:2211,0.0,0.0,0.0,-0.7,2.0,0.0
20200331:2311,0.0,0.0,0.0,-0.98,2.07,0.0
20200401:0011,0.0,0.0,0.0,-1.11,2.21,0.0
20200401:0111,0.0,0.0,0.0,-1.08,2.28,0.0
20200401:0211,0.0,0.0,0.0,-1.07,2.34,0.0
20200401:0311,0.0,0.0,0.0,-1.02,2.34,0.0
20200401:0411,0.0,0.0,0.0,-1.05,2.34,0.0
20200401:0511,580.0,6.92,2.43,-1.09,2.41,0.0
20200401:0611,21780.0,50.76,11.53,-0.27,2.41,0.0
20200401:0711,126130.0,193.37,20.37,1.13,2.48,0.0
20200401:0811,278120.0,349.0,28.48,2.96,2.83,0.0
20200401:0911,414640.0,491.61,35.27,4.57,3.17,0.0
20200401:1011,517730.0,606.92,40.01,5.9,3.45,0.0
20200401:1111,557950.0,655.12,41.98,6.83,3.52,0.0
20200401:1211,411330.0,485.45,40.81,7.62,3.59,0.0
20200401:1311,281420.0,336.73,36.73,7.9,3.52,0.0
20200401:1411,110910.0,144.11,30.4,7.87,3.52,0.0
20200401:1511,369990.0,439.27,22.57,7.56,3.31,0.0
20200401:1611,69390.0,96.6,13.87,6.83,2.55,0.0
20200401:1711,6600.0,17.89,4.8,5.81,2.55,0.0
20200401:1811,0.0,0.0,0.0,4.44,2.62,0.0
20200401:1911,0.0,0.0,0.0,3.86,2.34,0.0
20200401:2011,0.0,0.0,0.0,3.22,2.41,0.0
20200401:2111,0.0,0.0,0.0,2.7,2.41,0.0
20200401:2211,0.0,0.0,0.0,2.33,2.48,0.0
20200401:2311,0.0,0.0,0.0,2.16,2.48,0.0
20200402:0011,0.0,0.0,0.0,2.11,2.41,0.0
20200402:0111,0.0,0.0,0.0,1.87,2.48,0.0
20200402:0211,0.0,0.0,0.0,1.61,2.48,0.0
20200402:0311,0.0,0.0,0.0,1.49,2.55,0.0
20200402:0411,0.0,0.0,0.0,1.33,2.62,0.0
20200402:0511,0.0,4.94,2.78,0.99,2.62,0.0
20200402:0611,59880.0,85.78,11.88,1.48,2.62,0.0
20200402:0711,144760.0,186.86,20.73,3.75,2.76,0.0
20200402:0811,259530.0,318.57,28.85,5.68,3.31,0.0
20200402:0911,372070.0,443.27,35.65,7.26,4.0,0.0
20200402:1011,277890.0,333.19,40.4,8.25,4.28,0.0
20200402:1111,152610.0,191.82,42.37,8.81,4.21,0.0
20200402:1211,167410.0,208.71,41.17,9.09,4.48,0.0
20200402:1311,107720.0,141.13,37.06,9.34,4.83,0.0
20200402:1411,76540.0,105.35,30.7,9.33,5.03,0.0
20200402:1511,134260.0,171.0,22.84,9.18,5.1,0.0
20200402:1611,68220.0,95.7,14.13,8.77,5.1,0.0
20200402:1711,5270.0,15.9,5.06,8.15,4.14,0.0
20200402:1811,0.0,0.0,0.0,7.54,4.28,0.0
20200402:1911,0.0,0.0,0.0,7.15,4.41,0.0
20200402:2011,0.0,0.0,0.0,6.82,4.62,0.0
20200402:2111,0.0,0.0,0.0,6.57,4.83,0.0
20200402:2211,0.0,0.0,0.0,6.17,4.83,0.0
20200402:2311,0.0,0.0,0.0,6.0,4.9,0.0
20200403:0011,0.0,0.0,0.0,6.09,4.83,0.0
20200403:0111,0.0,0.0,0.0,5.93,4.55,0.0
20200403:0211,0.0,0.0,0.0,5.54,4.14,0.0
20200403:0311,0.0,0.0,0.0,4.96,3.79,0.0
20200403:0411,0.0,0.0,0.0,4.25,3.66,0.0
20200403:0511,0.0,3.95,3.13,3.48,3.38,0.0
20200403:0611,26190.0,61.62,12.24,3.46,3.38,0.0
20200403:0711,137530.0,207.16,21.09,5.02,4.14,0.0
20200403:0811,281830.0,348.27,29.22,6.05,4.97,0.0
20200403:0911,374030.0,442.89,36.03,7.16,5.17,0.0
20200403:1011,509980.0,598.66,40.79,8.17,5.03,0.0
20200403:1111,436480.0,515.13,42.75,9.09,5.1,0.0
20200403:1211,263510.0,317.7,41.54,9.52,5.1,0.0
20200403:1311,484170.0,570.65,37.39,9.55,4.83,0.0
20200403:1411,327050.0,389.39,31.0,9.56,4.55,0.0
20200403:1511,349220.0,416.32,23.12,9.56,4.48,0.0
20200403:1611,213580.0,266.5,14.39,9.21,3.79,0.0
20200403:1711,13670.0,28.84,5.31,8.54,2.9,0.0
20200403:1811,0.0,0.0,0.0,7.11,2.14,0.0
20200403:1911,0.0,0.0,0.0,6.69,1.59,0.0
20200403:2011,0.0,0.0,0.0,6.35,1.52,0.0
20200403:2111,0.0,0.0,0.0,6.09,1.52,0.0
20200403:2211,0.0,0.0,0.0,5.71,1.59,0.0
20200403:2311,0.0,0.0,0.0,5.39,1.52,0.0
20200404:0011,0.0,0.0,0.0,5.03,1.45,0.0
20200404:0111,0.0,0.0,0.0,4.57,1.45,0.0
20200404:0211,0.0,0.0,0.0,4.11,1.52,0.0
