Latitude (decimal degrees):	52.546
Longitude (decimal degrees):	11.399
Elevation (m):	41
Radiation database:	PVGIS-SARAH2


Slope: 10 deg. 
Azimuth: -81 deg. 
Nominal power of the PV system (c-Si) (kWp):	1000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200930:1211,273790.0,348.47,32.95,17.82,1.03,0.0
20200930:1311,267800.0,348.05,28.59,18.32,1.1,0.0
20200930:1411,159000.0,217.27,22.21,18.4,1.31,0.0
20200930:1511,67080.0,116.12,14.43,18.26,1.52,0.0
20200930:1611,17340.0,34.59,5.79,17.48,1.24,0.0
20200930:1711,0.0,0.0,0.0,16.2,1.45,0.0
20200930:1811,0.0,0.0,0.0,14.76,1.72,0.0
20200930:1911,0.0,0.0,0.0,13.83,1.86,0.0
20200930:2011,0.0,0.0,0.0,12.66,1.93,0.0
20200930:2111,0.0,0.0,0.0,12.04,2.0,0.0
20200930:2211,0.0,0.0,0.0,11.63,2.0,0.0
20200930:2311,0.0,0.0,0.0,11.37,2.07,0.0
20201001:0011,0.0,0.0,0.0,11.11,2.0,0.0
20201001:0111,0.0,0.0,0.0,10.55,1.79,0.0
20201001:0211,0.0,0.0,0.0,10.08,1.72,0.0
20201001:0311,0.0,0.0,0.0,9.67,1.72,0.0
20201001:0411,0.0,0.0,0.0,9.41,1.79,0.0
20201001:0511,0.0,0.0,0.0,9.2,1.79,0.0
20201001:0611,83750.0,120.6,7.69,9.34,1.72,0.0
20201001:0711,242340.0,301.94,16.15,10.26,1.72,0.0
20201001:0811,372300.0,454.02,23.61,12.15,2.0,0.0
20201001:0911,446490.0,543.09,29.52,13.6,2.62,0.0
20201001:1011,459650.0,560.55,33.27,15.05,3.24,0.0
20201001:1111,441410.0,542.77,34.33,16.19,3.17,0.0
20201001:1211,355530.0,443.35,32.55,17.05,3.03,0.0
20201001:1311,288540.0,371.98,28.2,17.61,3.1,0.0
20201001:1411,170260.0,243.22,21.83,17.92,3.31,0.0
20201001:1511,56220.0,108.42,14.06,17.75,3.17,0.0
20201001:1611,14610.0,30.64,5.42,16.72,2.48,0.0
20201001:1711,0.0,0.0,0.0,15.24,2.55,0.0
20201001:1811,0.0,0.0,0.0,14.34,2.83,0.0
20201001:1911,0.0,0.0,0.0,13.65,2.9,0.0
20201001:2011,0.0,0.0,0.0,13.04,2.97,0.0
20201001:2111,0.0,0.0,0.0,12.73,2.76,0.0
20201001:2211,0.0,0.0,0.0,12.49,2.62,0.0
20201001:2311,0.0,0.0,0.0,12.55,2.41,0.0
20201002:0011,0.0,0.0,0.0,12.5,2.14,0.0
20201002:0111,0.0,0.0,0.0,12.37,1.93,0.0
20201002:0211,0.0,0.0,0.0,12.16,1.66,0.0
20201002:0311,0.0,0.0,0.0,11.87,1.52,0.0
20201002:0411,0.0,0.0,0.0,11.32,1.52,0.0
20201002:0511,0.0,0.0,0.0,10.75,1.66,0.0
20201002:0611,33600.0,55.92,7.42,10.38,1.86,0.0
20201002:0711,83110.0,114.44,15.86,11.53,2.9,0.0
20201002:0811,107730.0,143.38,23.3,12.65,3.1,0.0
20201002:0911,142200.0,184.15,29.18,13.93,3.38,0.0
20201002:1011,221620.0,277.61,32.9,15.38,3.86,0.0
20201002:1111,264210.0,329.17,33.94,16.65,4.28,0.0
20201002:1211,194030.0,247.95,32.15,17.49,4.28,0.0
20201002:1311,164280.0,213.94,27.81,17.89,4.07,0.0
20201002:1411,161780.0,229.09,21.45,18.11,4.62,0.0
20201002:1511,62990.0,107.19,13.69,17.94,4.69,0.0
20201002:1611,11190.0,25.7,5.06,17.13,4.69,0.0
20201002:1711,0.0,0.0,0.0,16.07,4.69,0.0
20201002:1811,0.0,0.0,0.0,15.41,4.69,0.0
20201002:1911,0.0,0.0,0.0,14.5,4.69,0.0
20201002:2011,0.0,0.0,0.0,14.13,4.62,0.0
20201002:2111,0.0,0.0,0.0,13.85,4.55,0.0
20201002:2211,0.0,0.0,0.0,13.72,4.55,0.0
20201002:2311,0.0,0.0,0.0,13.55,4.55,0.0
20201003:0011,0.0,0.0,0.0,13.36,4.34,0.0
20201003:0111,0.0,0.0,0.0,13.17,4.28,0.0
20201003:0211,0.0,0.0,0.0,13.17,4.48,0.0
20201003:0311,0.0,0.0,0.0,13.36,4.41,0.0
20201003:0411,0.0,0.0,0.0,13.37,4.28,0.0
20201003:0511,0.0,0.0,0.0,13.35,4.07,0.0
20201003:0611,6930.0,18.88,7.15,13.41,3.86,0.0
20201003:0711,70440.0,100.32,15.58,13.66,3.24,0.0
20201003:0811,306480.0,376.29,22.99,14.16,3.31,0.0
20201003:0911,424110.0,516.22,28.84,15.17,3.72,0.0
20201003:1011,318870.0,393.29,32.53,16.85,4.34,0.0
20201003:1111,421580.0,520.42,33.55,18.42,4.48,0.0
20201003:1211,358330.0,450.49,31.76,19.91,4.55,0.0
20201003:1311,167220.0,220.35,27.42,20.89,4.69,0.0
20201003:1411,100250.0,140.35,21.07,21.34,4.41,0.0
20201003:1511,32560.0,55.66,13.32,21.22,3.59,0.0
20201003:1611,11640.0,26.69,4.71,20.33,2.76,0.0
20201003:1711,0.0,0.0,0.0,18.89,2.28,0.0
20201003:1811,0.0,0.0,0.0,18.16,2.14,0.0
20201003:1911,0.0,0.0,0.0,16.17,3.45,0.0
20201003:2011,0.0,0.0,0.0,14.66,2.83,0.0
20201003:2111,0.0,0.0,0.0,13.72,2.41,0.0
20201003:2211,0.0,0.0,0.0,12.96,1.86,0.0
20201003:2311,0.0,0.0,0.0,11.94,1.72,0.0
20201004:0011,0.0,0.0,0.0,11.17,1.72,0.0
20201004:0111,0.0,0.0,0.0,10.29,1.86,0.0
20201004:0211,0.0,0.0,0.0,9.73,1.86,0.0
20201004:0311,0.0,0.0,0.0,9.22,1.86,0.0
20201004:0411,0.0,0.0,0.0,8.72,2.0,0.0
20201004:0511,0.0,0.0,0.0,8.46,2.14,0.0
20201004:0611,77730.0,114.05,6.88,8.75,2.34,0.0
20201004:0711,255450.0,318.43,15.29,10.65,2.83,0.0
20201004:0811,376960.0,458.04,22.68,12.56,3.24,0.0
20201004:0911,437820.0,530.1,28.5,14.22,4.0,0.0
20201004:1011,408040.0,494.76,32.16,15.94,5.79,0.0
20201004:1111,96470.0,132.18,33.16,16.65,5.45,0.0
20201004:1211,62220.0,91.44,31.36,16.88,5.31,0.0
20201004:1311,219790.0,280.31,27.03,16.64,5.17,0.0
20201004:1411,83930.0,117.49,20.7,16.34,4.76,0.0
20201004:1511,41370.0,65.82,12.96,15.93,3.79,0.0
20201004:1611,11310.0,25.7,4.35,15.13,2.76,0.0
20201004:1711,0.0,0.0,0.0,14.03,2.76,0.0
20201004:1811,0.0,0.0,0.0,13.08,2.62,0.0
20201004:1911,0.0,0.0,0.0,12.44,3.03,0.0
20201004:2011,0.0,0.0,0.0,12.03,2.76,0.0
20201004:2111,0.0,0.0,0.0,11.71,2.48,0.0
20201004:2211,0.0,0.0,0.0,11.29,2.55,0.0
20201004:2311,0.0,0.0,0.0,11.05,2.76,0.0
20201005:0011,0.0,0.0,0.0,10.82,2.69,0.0
20201005:0111,0.0,0.0,0.0,10.49,2.69,0.0
20201005:0211,0.0,0.0,0.0,10.14,2.48,0.0
20201005:0311,0.0,0.0,0.0,9.88,2.34,0.0
20201005:0411,0.0,0.0,0.0,9.84,2.21,0.0
20201005:0511,0.0,0.0,0.0,9.75,2.0,0.0
20201005:0611,5820.0,16.9,6.61,9.81,1.72,0.0
20201005:0711,38380.0,60.63,15.0,10.35,1.59,0.0
20201005:0811,152480.0,194.43,22.37,10.81,1.38,0.0
20201005:0911,175520.0,222.3,28.16,11.85,1.03,0.0
20201005:1011,265380.0,329.19,31.79,12.63,0.9,0.0
20201005:1111,238730.0,298.72,32.77,13.64,1.24,0.0
20201005:1211,136330.0,178.74,30.97,14.55,1.45,0.0
20201005:1311,174810.0,225.82,26.64,15.33,1.93,0.0
20201005:1411,112950.0,153.75,20.32,16.06,2.41,0.0
20201005:1511,39850.0,86.12,12.6,16.05,2.34,0.0
20201005:1611,8040.0,20.76,3.99,15.16,2.28,0.0
20201005:1711,0.0,0.0,0.0,13.73,2.48,0.0
20201005:1811,0.0,0.0,0.0,12.85,2.76,0.0
20201005:1911,0.0,0.0,0.0,12.22,2.83,0.0
20201005:2011,0.0,0.0,0.0,11.69,2.9,0.0
20201005:2111,0.0,0.0,0.0,11.31,3.1,0.0
20201005:2211,0.0,0.0,0.0,11.06,3.24,0.0
20201005:2311,0.0,0.0,0.0,10.82,3.17,0.0
20201006:0011,0.0,0.0,0.0,10.62,2.97,0.0
20201006:0111,0.0,0.0,0.0,10.42,2.76,0.0
20201006:0211,0.0,0.0,0.0,10.24,2.76,0.0
20201006:0311,0.0,0.0,0.0,10.28,3.03,0.0
20201006:0411,0.0,0.0,0.0,10.57,3.17,0.0
20201006:0511,0.0,0.0,0.0,10.9,3.31,0.0
20201006:0611,9610.0,22.86,6.34,11.45,3.52,0.0
20201006:0711,44660.0,68.58,14.72,11.74,3.52,0.0
20201006:0811,89250.0,121.68,22.06,12.35,3.45,0.0
20201006:0911,128650.0,167.76,27.82,12.84,3.1,0.0
20201006:1011,283670.0,346.61,31.42,13.11,3.86,0.0
20201006:1111,199920.0,251.08,32.39,13.59,3.1,0.0
20201006:1211,291150.0,359.55,30.58,14.7,4.62,0.0
20201006:1311,95370.0,130.2,26.26,15.19,4.55,0.0
20201006:1411,73110.0,103.96,19.95,14.93,3.93,0.0
20201006:1511,4480.0,14.91,12.23,14.56,3.72,0.0
20201006:1611,5630.0,16.8,3.64,13.72,3.86,0.0
20201006:1711,0.0,0.0,0.0,13.19,3.72,0.0
20201006:1811,0.0,0.0,0.0,12.9,3.52,0.0
20201006:1911,0.0,0.0,0.0,12.07,3.03,0.0
20201006:2011,0.0,0.0,0.0,11.57,2.97,0.0
20201006:2111,0.0,0.0,0.0,11.3,3.1,0.0
20201006:2211,0.0,0.0,0.0,11.16,3.17,0.0
20201006:2311,0.0,0.0,0.0,11.13,3.1,0.0
20201007:0011,0.0,0.0,0.0,10.91,2.97,0.0
20201007:0111,0.0,0.0,0.0,10.92,2.83,0.0
20201007:0211,0.0,0.0,0.0,10.58,2.69,0.0
20201007:0311,0.0,0.0,0.0,10.66,2.62,0.0
20201007:0411,0.0,0.0,0.0,10.73,2.76,0.0
20201007:0511,0.0,0.0,0.0,10.68,2.76,0.0
20201007:0611,11700.0,25.84,6.07,10.68,2.83,0.0
20201007:0711,75150.0,104.97,14.43,10.86,2.83,0.0
20201007:0811,86840.0,118.71,21.75,11.76,2.62,0.0
20201007:0911,38010.0,60.63,27.48,12.55,2.9,0.0
20201007:1011,63250.0,91.44,31.05,13.12,3.03,0.0
20201007:1111,45800.0,70.56,32.0,13.84,3.24,0.0
20201007:1211,256150.0,318.81,30.19,14.27,3.24,0.0
20201007:1311,221800.0,282.25,25.87,13.91,3.66,0.0
20201007:1411,142720.0,200.09,19.57,13.53,3.86,0.0
20201007:1511,38240.0,79.06,11.87,13.29,3.45,0.0
20201007:1611,5060.0,15.81,3.29,12.91,3.52,0.0
20201007:1711,0.0,0.0,0.0,12.3,3.38,0.0
20201007:1811,0.0,0.0,0.0,12.11,3.59,0.0
20201007:1911,0.0,0.0,0.0,12.11,3.93,0.0
20201007:2011,0.0,0.0,0.0,11.82,3.86,0.0
20201007:2111,0.0,0.0,0.0,11.62,3.93,0.0
20201007:2211,0.0,0.0,0.0,11.29,3.93,0.0
20201007:2311,0.0,0.0,0.0,10.91,3.86,0.0
20201008:0011,0.0,0.0,0.0,10.84,3.86,0.0
20201008:0111,0.0,0.0,0.0,10.52,3.59,0.0
20201008:0211,0.0,0.0,0.0,10.25,3.45,0.0
20201008:0311,0.0,0.0,0.0,9.95,3.31,0.0
20201008:0411,0.0,0.0,0.0,9.68,3.1,0.0
20201008:0511,0.0,0.0,0.0,9.48,2.97,0.0
20201008:0611,510.0,6.96,5.8,9.38,2.97,0.0
20201008:0711,20410.0,37.77,14.14,10.42,2.97,0.0
20201008:0811,203090.0,252.33,21.43,11.42,3.24,0.0
20201008:0911,224820.0,277.34,27.14,12.27,3.79,0.0
20201008:1011,71790.0,101.37,30.68,12.85,4.07,0.0
20201008:1111,77050.0,107.34,31.62,12.29,3.86,0.0
20201008:1211,72100.0,101.37,29.8,12.07,4.55,0.0
20201008:1311,38910.0,61.62,25.49,12.32,4.83,0.0
20201008:1411,24700.0,43.73,19.2,12.68,4.9,0.0
20201008:1511,16460.0,32.8,11.52,13.25,4.69,0.0
20201008:1611,460.0,6.92,2.94,13.8,4.69,0.0
20201008:1711,0.0,0.0,0.0,14.02,4.76,0.0
20201008:1811,0.0,0.0,0.0,14.15,4.9,0.0
20201008:1911,0.0,0.0,0.0,14.11,4.9,0.0
20201008:2011,0.0,0.0,0.0,14.19,4.97,0.0
20201008:2111,0.0,0.0,0.0,14.11,5.31,0.0
20201008:2211,0.0,0.0,0.0,14.13,5.03,0.0
20201008:2311,0.0,0.0,0.0,14.1,4.62,0.0
20201009:0011,0.0,0.0,0.0,13.85,4.41,0.0
20201009:0111,0.0,0.0,0.0,13.08,4.14,0.0
20201009:0211,0.0,0.0,0.0,12.37,3.86,0.0
20201009:0311,0.0,0.0,0.0,11.85,3.45,0.0
20201009:0411,0.0,0.0,0.0,11.39,3.03,0.0
20201009:0511,0.0,0.0,0.0,11.03,2.69,0.0
20201009:0611,25570.0,46.51,5.53,10.63,2.48,0.0
20201009:0711,84550.0,116.43,13.85,10.75,1.79,0.0
20201009:0811,142350.0,183.04,21.12,11.88,2.76,0.0
20201009:0911,101240.0,136.16,26.8,12.83,2.28,0.0
20201009:1011,224790.0,281.3,30.32,13.48,1.59,0.0
20201009:1111,266180.0,331.81,31.23,14.34,1.72,0.0
20201009:1211,254720.0,320.01,29.41,14.92,2.07,0.0
20201009:1311,209220.0,269.75,25.11,14.87,2.28,0.0
20201009:1411,99030.0,136.24,18.84,14.75,2.48,0.0
20201009:1511,49890.0,78.25,11.16,14.47,2.34,0.0
20201009:1611,1790.0,9.88,2.59,13.89,2.14,0.0
20201009:1711,0.0,0.0,0.0,13.37,2.0,0.0
20201009:1811,0.0,0.0,0.0,13.01,2.0,0.0
20201009:1911,0.0,0.0,0.0,12.28,1.79,0.0
20201009:2011,0.0,0.0,0.0,12.13,1.72,0.0
20201009:2111,0.0,0.0,0.0,11.91,1.79,0.0
20201009:2211,0.0,0.0,0.0,11.57,2.0,0.0
20201009:2311,0.0,0.0,0.0,11.27,2.14,0.0
20201010:0011,0.0,0.0,0.0,10.92,2.28,0.0
20201010:0111,0.0,0.0,0.0,10.67,2.28,0.0
20201010:0211,0.0,0.0,0.0,10.51,2.41,0.0
20201010:0311,0.0,0.0,0.0,10.38,2.55,0.0
20201010:0411,0.0,0.0,0.0,10.52,2.97,0.0
20201010:0511,0.0,0.0,0.0,10.5,3.38,0.0
20201010:0611,21540.0,40.91,5.26,10.25,3.66,0.0
20201010:0711,169410.0,216.16,13.57,9.65,3.52,0.0
20201010:0811,340280.0,410.47,20.81,9.92,3.66,0.0
20201010:0911,399640.0,476.33,26.46,10.63,4.69,0.0
20201010:1011,358750.0,430.08,29.95,11.53,4.83,0.0
20201010:1111,309000.0,374.29,30.85,12.16,4.97,0.0
20201010:1211,309980.0,379.21,29.03,12.5,5.17,0.0
20201010:1311,224250.0,284.61,24.73,12.55,5.24,0.0
20201010:1411,30160.0,50.69,18.47,12.42,5.1,0.0
20201010:1511,42570.0,66.79,10.81,12.08,4.48,0.0
20201010:1611,0.0,0.0,0.0,11.49,3.66,0.0
20201010:1711,0.0,0.0,0.0,10.53,3.17,0.0
20201010:1811,0.0,0.0,0.0,9.83,3.03,0.0
20201010:1911,0.0,0.0,0.0,9.15,2.83,0.0
20201010:2011,0.0,0.0,0.0,9.01,2.76,0.0
20201010:2111,0.0,0.0,0.0,8.73,2.62,0.0
20201010:2211,0.0,0.0,0.0,8.31,2.34,0.0
20201010:2311,0.0,0.0,0.0,7.69,2.0,0.0
20201011:0011,0.0,0.0,0.0,7.29,2.0,0.0
20201011:0111,0.0,0.0,0.0,7.3,2.14,0.0
20201011:0211,0.0,0.0,0.0,7.56,2.48,0.0
20201011:0311,0.0,0.0,0.0,7.75,2.62,0.0
20201011:0411,0.0,0.0,0.0,7.65,2.48,0.0
20201011:0511,0.0,0.0,0.0,7.69,2.41,0.0
20201011:0611,5900.0,16.9,4.99,7.58,2.34,0.0
20201011:0711,73900.0,102.36,13.28,7.53,2.55,0.0
20201011:0811,166990.0,207.83,20.49,8.23,3.79,0.0
20201011:0911,187780.0,232.0,26.12,9.42,4.0,0.0
20201011:1011,281230.0,339.61,29.59,10.5,4.28,0.0
20201011:1111,328800.0,397.4,30.47,11.51,4.21,0.0
20201011:1211,0.0,0.0,0.0,12.08,4.21,0.0
20201011:1311,230770.0,295.47,24.36,12.48,4.48,0.0
20201011:1411,19460.0,36.77,18.11,12.44,4.28,0.0
20201011:1511,42260.0,66.67,10.46,11.76,2.9,0.0
20201011:1611,0.0,0.0,0.0,11.0,2.97,0.0
20201011:1711,0.0,0.0,0.0,10.42,2.83,0.0
20201011:1811,0.0,0.0,0.0,9.76,2.9,0.0
20201011:1911,0.0,0.0,0.0,8.9,2.69,0.0
20201011:2011,0.0,0.0,0.0,8.39,2.55,0.0
20201011:2111,0.0,0.0,0.0,7.96,2.48,0.0
20201011:2211,0.0,0.0,0.0,7.71,2.48,0.0
20201011:2311,0.0,0.0,0.0,7.54,2.28,0.0
20201012:0011,0.0,0.0,0.0,7.46,2.14,0.0
20201012:0111,0.0,0.0,0.0,7.76,2.0,0.0
20201012:0211,0.0,0.0,0.0,7.77,2.0,0.0
20201012:0311,0.0,0.0,0.0,8.09,2.07,0.0
20201012:0411,0.0,0.0,0.0,8.17,2.0,0.0
20201012:0511,0.0,0.0,0.0,8.31,2.76,0.0
20201012:0611,10970.0,25.07,4.72,8.26,2.14,0.0
20201012:0711,77880.0,107.33,12.99,7.97,2.62,0.0
20201012:0811,84750.0,114.77,20.18,8.51,2.41,0.0
20201012:0911,161350.0,202.89,25.78,9.61,2.62,0.0
20201012:1011,276230.0,335.89,29.22,10.6,2.76,0.0
20201012:1111,338360.0,411.26,30.09,11.37,2.76,0.0
20201012:1211,213290.0,266.37,28.26,12.07,2.55,0.0
20201012:1311,166690.0,214.18,23.98,12.45,2.41,0.0
20201012:1411,46080.0,70.56,17.75,12.39,2.07,0.0
20201012:1511,7610.0,19.88,10.11,12.3,1.86,0.0
20201012:1611,0.0,0.0,0.0,11.6,1.38,0.0
20201012:1711,0.0,0.0,0.0,10.4,1.66,0.0
20201012:1811,0.0,0.0,0.0,9.58,1.72,0.0
20201012:1911,0.0,0.0,0.0,9.05,1.66,0.0
20201012:2011,0.0,0.0,0.0,8.55,1.66,0.0
20201012:2111,0.0,0.0,0.0,8.13,1.59,0.0
20201012:2211,0.0,0.0,0.0,7.74,1.59,0.0
20201012:2311,0.0,0.0,0.0,7.29,1.52,0.0
20201013:0011,0.0,0.0,0.0,6.77,1.31,0.0
20201013:0111,0.0,0.0,0.0,6.07,1.31,0.0
20201013:0211,0.0,0.0,0.0,5.64,1.24,0.0
20201013:0311,0.0,0.0,0.0,5.27,1.17,0.0
20201013:0411,0.0,0.0,0.0,5.92,0.62,0.0
20201013:0511,0.0,0.0,0.0,5.46,0.62,0.0
20201013:0611,5360.0,15.9,4.45,5.2,0.48,0.0
20201013:0711,103840.0,137.67,12.7,5.67,0.14,0.0
20201013:0811,223930.0,275.96,19.87,7.32,0.28,0.0
20201013:0911,247530.0,303.82,25.44,8.84,0.48,0.0
20201013:1011,233610.0,289.31,28.86,10.65,0.83,0.0
20201013:1111,275510.0,339.54,29.71,11.95,1.79,0.0
20201013:1211,247390.0,307.74,27.88,12.38,2.55,0.0
20201013:1311,219440.0,284.87,23.61,12.62,2.9,0.0
20201013:1411,109350.0,150.78,17.39,12.43,2.9,0.0
20201013:1511,12990.0,27.83,9.76,12.07,2.62,0.0
20201013:1611,0.0,0.0,0.0,11.24,2.21,0.0
20201013:1711,0.0,0.0,0.0,10.28,2.07,0.0
20201013:1811,0.0,0.0,0.0,9.81,2.07,0.0
20201013:1911,0.0,0.0,0.0,9.3,2.62,0.0
20201013:2011,0.0,0.0,0.0,9.21,2.83,0.0
20201013:2111,0.0,0.0,0.0,9.22,3.03,0.0
20201013:2211,0.0,0.0,0.0,9.15,3.03,0.0
20201013:2311,0.0,0.0,0.0,9.06,3.17,0.0
20201014:0011,0.0,0.0,0.0,8.94,3.31,0.0
20201014:0111,0.0,0.0,0.0,8.9,3.38,0.0
20201014:0211,0.0,0.0,0.0,8.96,3.52,0.0
20201014:0311,0.0,0.0,0.0,8.91,3.72,0.0
20201014:0411,0.0,0.0,0.0,8.89,4.0,0.0
20201014:0511,0.0,0.0,0.0,8.85,4.34,0.0
20201014:0611,1400.0,8.94,4.17,8.89,4.69,0.0
20201014:0711,5870.0,16.9,12.41,8.76,5.24,0.0
20201014:0811,32330.0,52.67,19.56,8.77,5.38,0.0
20201014:0911,75020.0,103.36,25.1,8.85,5.45,0.0
20201014:1011,36320.0,57.64,28.5,8.98,5.52,0.0
20201014:1111,39550.0,61.62,29.34,9.12,5.66,0.0
20201014:1211,56220.0,81.5,27.51,8.98,5.66,0.0
20201014:1311,35530.0,56.65,23.24,8.88,5.45,0.0
20201014:1411,37970.0,59.63,17.03,8.83,5.24,0.0
20201014:1511,17600.0,33.79,9.42,8.84,5.1,0.0
20201014:1611,0.0,0.0,0.0,8.85,5.1,0.0
20201014:1711,0.0,0.0,0.0,8.9,5.1,0.0
20201014:1811,0.0,0.0,0.0,8.92,5.03,0.0
20201014:1911,0.0,0.0,0.0,8.82,5.1,0.0
20201014:2011,0.0,0.0,0.0,8.79,4.97,0.0
20201014:2111,0.0,0.0,0.0,8.77,4.9,0.0
20201014:2211,0.0,0.0,0.0,8.76,4.76,0.0
20201014:2311,0.0,0.0,0.0,8.75,4.69,0.0
20201015:0011,0.0,0.0,0.0,8.76,4.55,0.0
20201015:0111,0.0,0.0,0.0,8.76,4.48,0.0
20201015:0211,0.0,0.0,0.0,8.68,4.28,0.0
20201015:0311,0.0,0.0,0.0,8.71,4.21,0.0
20201015:0411,0.0,0.0,0.0,8.74,4.14,0.0
20201015:0511,0.0,0.0,0.0,8.72,4.21,0.0
20201015:0611,0.0,4.97,3.9,8.69,4.21,0.0
20201015:0711,67180.0,95.03,12.12,8.62,4.14,0.0
20201015:0811,65540.0,92.43,19.24,8.74,3.93,0.0
20201015:0911,18290.0,34.79,24.76,9.19,3.24,0.0
20201015:1011,65290.0,92.43,28.14,9.71,5.03,0.0
20201015:1111,86440.0,117.28,28.97,10.41,5.03,0.0
20201015:1211,57450.0,83.48,27.13,10.47,4.83,0.0
20201015:1311,46650.0,70.56,22.88,10.35,4.34,0.0
20201015:1411,44230.0,67.58,16.68,10.03,3.79,0.0
20201015:1511,37040.0,59.92,9.08,9.87,3.52,0.0
20201015:1611,0.0,0.0,0.0,9.81,3.86,0.0
20201015:1711,0.0,0.0,0.0,9.81,3.59,0.0
20201015:1811,0.0,0.0,0.0,9.8,3.52,0.0
20201015:1911,0.0,0.0,0.0,9.34,3.45,0.0
20201015:2011,0.0,0.0,0.0,9.35,3.59,0.0
20201015:2111,0.0,0.0,0.0,9.39,3.66,0.0
20201015:2211,0.0,0.0,0.0,9.38,3.59,0.0
20201015:2311,0.0,0.0,0.0,9.35,3.45,0.0
20201016:0011,0.0,0.0,0.0,9.32,3.24,0.0
20201016:0111,0.0,0.0,0.0,9.26,3.1,0.0
20201016:0211,0.0,0.0,0.0,9.17,3.1,0.0
20201016:0311,0.0,0.0,0.0,9.05,3.03,0.0
20201016:0411,0.0,0.0,0.0,8.96,2.9,0.0
20201016:0511,0.0,0.0,0.0,8.83,2.83,0.0
20201016:0611,2940.0,11.93,3.63,8.57,2.69,0.0
20201016:0711,59970.0,86.27,11.83,7.63,2.28,0.0
20201016:0811,155290.0,195.55,18.93,8.44,2.9,0.0
20201016:0911,270470.0,327.15,24.42,9.34,3.24,0.0
20201016:1011,232580.0,284.23,27.78,10.11,3.59,0.0
20201016:1111,117110.0,153.09,28.59,10.85,3.31,0.0
20201016:1211,32670.0,53.67,26.76,11.23,3.03,0.0
20201016:1311,103000.0,137.42,22.51,11.2,2.69,0.0
20201016:1411,21070.0,38.76,16.33,11.17,2.76,0.0
20201016:1511,18860.0,35.78,8.75,10.9,2.55,0.0
20201016:1611,0.0,0.0,0.0,10.51,2.69,0.0
20201016:1711,0.0,0.0,0.0,10.16,2.48,0.0
20201016:1811,0.0,0.0,0.0,9.86,2.34,0.0
20201016:1911,0.0,0.0,0.0,9.15,2.14,0.0
20201016:2011,0.0,0.0,0.0,8.93,1.93,0.0
20201016:2111,0.0,0.0,0.0,8.74,1.72,0.0
20201016:2211,0.0,0.0,0.0,8.46,1.79,0.0
20201016:2311,0.0,0.0,0.0,8.19,1.86,0.0
20201017:0011,0.0,0.0,0.0,8.08,1.86,0.0
20201017:0111,0.0,0.0,0.0,7.88,1.86,0.0
20201017:0211,0.0,0.0,0.0,7.8,1.86,0.0
20201017:0311,0.0,0.0,0.0,7.69,1.79,0.0
20201017:0411,0.0,0.0,0.0,7.75,1.72,0.0
20201017:0511,0.0,0.0,0.0,7.76,1.66,0.0
20201017:0611,1420.0,8.94,3.36,7.75,1.66,0.0
20201017:0711,50120.0,74.47,11.54,7.75,1.45,0.0
20201017:0811,72690.0,100.88,18.62,8.52,2.07,0.0
20201017:0911,78760.0,108.33,24.09,9.38,1.79,0.0
20201017:1011,66600.0,94.42,27.42,10.16,1.79,0.0
20201017:1111,38330.0,60.63,28.22,10.6,1.52,0.0
20201017:1211,48840.0,73.55,26.39,10.92,1.38,0.0
20201017:1311,120550.0,158.75,22.15,11.14,1.1,0.0
20201017:1411,74350.0,105.28,15.99,11.34,1.1,0.0
20201017:1511,30870.0,52.34,8.41,11.28,1.24,0.0
20201017:1611,0.0,0.0,0.0,10.83,1.31,0.0
20201017:1711,0.0,0.0,0.0,10.46,1.45,0.0
20201017:1811,0.0,0.0,0.0,10.21,1.72,0.0
20201017:1911,0.0,0.0,0.0,9.23,1.86,0.0
20201017:2011,0.0,0.0,0.0,8.86,2.0,0.0
20201017:2111,0.0,0.0,0.0,8.53,2.07,0.0
20201017:2211,0.0,0.0,0.0,8.35,2.14,0.0
20201017:2311,0.0,0.0,0.0,8.05,2.28,0.0
20201018:0011,0.0,0.0,0.0,7.99,2.48,0.0
20201018:0111,0.0,0.0,0.0,7.92,2.83,0.0
20201018:0211,0.0,0.0,0.0,7.73,3.1,0.0
20201018:0311,0.0,0.0,0.0,7.73,3.45,0.0
20201018:0411,0.0,0.0,0.0,7.58,3.72,0.0
20201018:0511,0.0,0.0,0.0,7.61,4.07,0.0
20201018:0611,520.0,6.96,3.08,7.48,4.28,0.0
20201018:0711,48630.0,72.55,11.25,7.75,4.34,0.0
20201018:0811,114510.0,148.62,18.31,8.26,3.86,0.0
20201018:0911,109440.0,142.72,23.75,8.53,4.07,0.0
20201018:1011,87010.0,117.28,27.07,9.15,5.66,0.0
20201018:1111,39490.0,61.62,27.86,9.45,5.52,0.0
20201018:1211,22770.0,40.75,26.02,9.78,5.17,0.0
20201018:1311,50950.0,75.53,21.8,9.8,4.97,0.0
20201018:1411,16760.0,32.8,15.64,9.89,4.14,0.0
20201018:1511,13860.0,28.82,8.08,9.96,4.0,0.0
20201018:1611,0.0,0.0,0.0,9.56,3.31,0.0
20201018:1711,0.0,0.0,0.0,9.32,3.03,0.0
20201018:1811,0.0,0.0,0.0,9.13,2.83,0.0
20201018:1911,0.0,0.0,0.0,8.6,2.76,0.0
